668,707,633,610,0,508
668,707,633,610,0,508
668,707,633,610,0,508
668,707,633,610,0,508
668,0,633,610,0,508
668,0,633,610,0,508
668,999,633,610,0,508
668,999,633,610,543,508
668,999,633,610,543,0
668,999,633,610,543,602
668,999,633,610,543,602
668,999,0,610,543,602
668,999,0,610,543,602
668,999,960,610,543,602
668,999,960,0,543,602
668,999,960,1086,543,0
668,999,960,1086,543,342
668,999,960,1086,543,342
668,999,960,1086,0,342
668,0,960,1086,0,342
668,0,960,1086,970,0
668,0,960,1086,970,0
668,0,960,1086,970,0
668,0,960,1086,970,367
1015,0,960,1086,970,367
1015,0,960,1086,970,367
1015,0,960,0,970,367
1015,1203,960,0,1016,367
1015,1203,960,1069,1016,367
1015,1203,960,1069,1016,367
1015,1203,960,1069,1016,367
1015,1203,960,0,1016,0
1015,1203,960,0,1016,0
1015,1203,960,0,1016,364
1010,1203,960,0,1016,364
1010,1203,0,0,1016,364
1010,1203,1032,0,1016,364
1010,1203,1032,0,1016,364
1010,0,1032,619,1016,364
0,1103,1032,619,1016,364
1000,1103,1032,619,1016,364
1000,1103,1032,619,1016,364
1000,1103,0,619,1016,364
1000,1103,1139,619,1016,364
1000,1103,1139,619,1016,364
1000,1103,1139,619,1016,364
1000,1103,1139,619,1016,364
1000,1103,1139,619,1016,0
1000,1103,0,619,0,375
1000,0,947,619,0,375
1000,1206,947,619,0,375
1000,1206,947,619,0,375
1000,1206,947,619,0,375
1000,1206,947,619,0,375
1000,1206,947,619,890,375
1000,1206,947,0,890,0
1000,1206,947,0,890,0
1000,0,947,888,890,0
1000,959,947,888,890,0
1000,959,947,888,890,0
0,959,947,888,890,873
0,959,947,888,890,873
865,959,947,888,890,873
865,959,947,888,0,873
865,959,947,888,0,873
865,959,947,888,0,873
865,959,947,888,0,873
865,959,947,888,0,0
865,886,947,888,0,0
865,886,947,888,0,0
865,886,947,888,542,0
865,886,947,888,542,0
865,886,947,888,542,0
865,886,947,888,542,0
865,886,947,888,0,0
865,886,947,888,0,0
0,886,0,888,830,0
897,886,0,888,830,0
897,886,964,888,830,0
897,886,964,888,830,0
897,886,964,888,830,0
897,886,964,0,830,0
897,0,964,946,830,0
897,1223,964,946,830,0
897,1223,964,946,830,0
897,1223,964,946,830,0
897,1223,964,946,830,891
897,1223,964,946,830,891
897,0,964,946,0,891
897,0,964,946,849,891
897,735,964,946,849,891
897,735,964,946,849,891
897,735,964,946,849,891
897,735,964,946,849,891
897,735,964,946,849,891
897,735,964,946,849,891
897,735,0,946,849,891
897,735,0,946,0,891
897,735,0,946,739,0
897,735,0,946,739,0
897,735,0,946,739,0
897,735,1123,946,739,0
897,735,1123,946,739,0
897,735,0,946,739,0
897,735,0,946,739,1101
897,0,1118,946,739,1101
897,995,1118,946,739,1101
897,995,1118,946,739,1101
897,995,1118,946,739,1101
897,995,1118,946,739,1101
897,995,1118,946,739,0
897,995,0,946,739,0
897,995,0,946,739,701
897,995,0,946,739,701
897,995,0,946,739,701
897,995,0,946,739,701
897,995,0,946,739,701
897,0,0,946,739,701
897,942,892,946,739,701
897,942,892,946,739,701
897,942,892,946,739,701
897,942,892,946,739,701
897,942,892,946,739,701
897,942,892,946,0,0
897,942,892,946,0,0
0,942,892,946,416,0
0,942,892,946,416,0
820,942,892,946,416,0
820,942,892,946,416,0
820,942,892,946,416,0
820,942,892,0,416,0
820,942,892,790,416,1160
820,942,892,790,416,1160
820,942,892,790,416,1160
820,942,892,790,416,0
820,942,892,790,416,0
820,942,892,790,416,0
820,0,892,790,416,1158
820,593,892,790,416,1158
820,593,892,790,416,1158
820,593,892,790,416,1158
820,593,892,790,416,1158
820,593,892,790,416,1158
820,593,0,790,416,1158
820,0,0,790,416,1158
820,819,662,790,416,1158
820,819,662,790,416,0
820,819,662,790,0,0
820,819,662,790,0,0
820,0,662,790,888,620
820,0,662,790,888,620
820,0,0,790,888,620
820,0,336,790,888,620
820,0,336,790,888,620
820,0,336,790,888,0
820,0,336,790,888,641
820,0,336,790,0,641
820,0,336,790,1039,641
820,0,336,790,1039,641
820,623,336,790,1039,641
820,623,336,790,1039,641
0,623,336,790,1039,641
0,623,336,790,1039,641
1055,623,336,790,1039,641
1055,623,0,790,1039,641
1055,623,658,790,1039,641
1055,623,658,790,1039,641
1055,623,658,790,1039,641
1055,623,0,790,1039,641
1055,623,0,790,1039,641
1055,623,0,790,1039,641
1055,623,510,790,1039,641
1055,623,510,790,0,641
1055,623,510,790,0,641
1055,623,510,790,460,641
1055,623,510,790,460,641
0,623,510,790,460,641
1014,623,510,790,460,641
1014,623,510,790,460,641
1014,0,510,790,460,641
1014,0,510,790,460,641
1014,491,510,790,460,0
1014,491,510,790,0,0
1014,491,330,790,288,0
1014,491,330,790,288,669
1014,491,330,790,288,669
1014,491,330,790,288,669
1014,491,330,0,288,669
0,491,330,0,288,669
0,491,330,516,288,669
416,491,330,516,288,669
416,491,330,516,288,669
416,0,330,516,288,669
416,682,0,516,288,669
416,682,0,516,288,0
416,682,0,516,288,0
0,682,0,516,288,399
434,682,0,516,288,399
434,682,0,516,288,399
434,682,0,516,288,399
434,682,0,0,288,399
491,682,634,373,288,399
491,682,634,373,288,399
491,682,634,373,0,399
0,0,634,373,0,399
0,447,634,373,0,399
0,447,634,373,0,399
0,447,634,373,0,399
337,447,577,373,0,0
337,447,577,373,0,0
337,447,577,373,0,266
0,0,577,373,257,266
347,331,577,373,257,266
347,331,577,373,257,266
347,331,577,373,257,0
347,331,577,373,257,0
0,331,577,373,257,0
0,331,577,373,257,293
0,331,577,373,257,293
376,331,577,373,257,293
376,331,0,373,257,293
376,331,464,373,257,293
376,0,464,373,257,293
376,301,464,373,257,293
376,301,464,373,257,293
376,0,464,373,257,293
376,307,464,373,257,293
376,307,0,373,0,293
376,307,0,373,194,293
376,307,291,373,194,0
0,307,291,373,0,369
311,216,291,373,0,369
311,216,291,373,177,369
311,216,291,373,177,369
311,216,291,373,177,369
311,216,291,373,177,369
311,216,291,373,0,369
311,216,291,373,0,369
311,216,291,373,0,369
311,216,0,373,0,369
311,216,469,373,0,369
311,0,469,373,124,369
311,0,469,373,124,0
248,553,469,373,124,256
248,553,469,373,124,256
248,553,469,373,124,256
248,553,469,373,124,0
248,553,469,373,124,280
248,553,0,373,0,280
248,553,669,373,0,280
0,553,669,373,0,280
173,0,669,373,0,280
173,668,669,373,0,280
173,668,669,373,0,0
0,668,669,373,323,310
0,0,669,373,323,310
0,0,669,606,323,310
0,208,669,606,0,310
180,208,669,606,0,310
180,208,669,606,0,310
180,208,669,606,0,310
180,208,669,606,0,310
180,208,0,606,0,310
0,208,838,606,0,310
0,208,838,606,0,310
0,208,838,606,0,310
0,711,838,606,0,310
0,711,0,606,428,310
0,711,0,606,428,310
0,711,778,606,0,310
0,711,778,664,0,310
572,711,778,664,0,310
572,711,778,664,391,310
572,711,778,664,391,0
572,711,778,664,0,0
572,711,778,664,0,0
572,711,778,664,0,0
0,668,778,664,610,0
0,668,778,664,610,340
0,668,778,664,0,340
0,668,689,664,0,340
0,668,689,664,0,340
618,668,689,664,0,578
618,668,689,664,525,578
618,668,689,664,525,578
618,668,689,664,525,578
618,668,689,664,525,578
618,668,689,664,525,578
618,668,0,664,525,0
618,668,0,664,525,0
618,668,955,664,525,0
618,668,955,664,525,0
618,668,955,664,525,581
618,668,955,664,525,581
618,668,955,664,525,581
618,668,0,0,525,581
0,668,0,369,525,581
737,0,974,369,525,581
737,0,974,369,525,581
737,0,974,369,0,581
0,0,974,369,0,581
710,0,974,369,0,581
710,0,974,369,0,581
710,0,974,369,0,581
710,0,974,369,630,581
710,758,963,703,630,0
710,758,963,703,630,0
710,758,963,703,630,0
710,758,963,703,630,0
710,758,963,703,630,0
710,758,963,703,630,0
710,758,963,703,630,717
710,758,963,703,630,717
710,758,963,703,630,717
710,758,963,703,630,717
710,758,963,703,630,717
710,758,0,703,630,717
710,758,760,703,630,717
710,758,760,703,630,717
710,758,760,703,0,717
710,758,760,703,879,717
710,758,760,703,879,717
710,758,760,703,879,0
710,0,760,703,879,663
710,0,760,703,879,663
710,0,760,703,0,663
710,0,760,703,0,663
710,0,760,703,0,663
710,0,760,703,0,663
710,0,760,703,0,663
710,0,760,703,0,663
768,0,760,703,0,663
768,738,760,703,0,663
768,738,0,703,704,663
768,738,0,703,704,663
768,0,0,703,704,663
768,0,0,703,704,663
0,537,0,703,704,663
0,537,0,703,704,663
0,537,0,703,704,663
0,537,0,703,704,663
341,537,0,703,704,663
341,537,0,703,704,663
341,537,843,703,704,663
341,537,843,703,704,0
341,537,843,703,704,0
341,537,843,0,704,623
341,537,843,0,704,623
341,0,843,965,704,623
341,411,843,965,0,623
341,411,843,965,806,623
341,411,843,965,806,623
341,411,843,965,806,623
341,411,843,965,806,623
341,411,843,965,806,623
341,411,843,965,806,623
341,411,843,0,806,623
341,411,843,0,806,623
341,411,843,0,806,623
341,411,843,0,806,623
341,411,843,0,806,623
341,411,0,430,806,623
341,411,0,430,806,623
341,411,883,430,806,623
341,411,883,430,806,0
341,411,883,0,806,0
127,411,883,0,806,596
127,411,883,831,806,596
127,0,883,831,806,596
127,0,883,831,806,596
127,815,883,0,806,596
127,815,883,0,806,0
0,815,883,856,806,0
0,815,883,856,806,0
802,815,883,856,806,0
802,815,883,856,0,0
802,815,883,856,0,0
802,815,883,856,0,0
802,815,883,856,0,764
802,815,883,856,0,764
802,0,883,856,818,764
802,454,883,856,818,764
802,454,0,0,818,764
802,454,587,905,818,764
802,454,587,905,818,764
802,454,587,905,818,764
802,454,587,0,818,764
802,454,587,0,818,764
802,454,587,0,818,764
802,454,587,0,818,764
802,454,587,0,818,0
802,454,587,0,818,0
802,454,587,0,818,859
802,0,587,0,818,859
802,0,587,0,818,859
802,0,0,0,818,859
802,0,427,0,818,859
802,0,427,0,818,859
829,0,427,931,818,859
829,0,427,931,818,859
829,801,427,931,818,859
829,801,427,931,818,859
829,801,427,931,818,859
829,801,427,931,818,859
0,801,427,931,818,0
0,801,427,931,818,0
958,801,427,931,818,905
958,801,427,931,818,905
958,801,427,931,818,905
0,801,427,931,818,905
0,801,427,931,818,0
1002,801,427,931,818,0
1002,0,427,931,818,0
1002,0,427,931,818,0
1002,1026,427,931,818,0
1002,1026,427,931,818,0
1002,1026,0,931,818,0
1002,1026,0,931,818,0
0,1026,705,945,624,0
0,1026,705,945,624,0
0,1026,705,945,624,0
0,1026,705,945,624,0
0,1026,705,945,624,0
0,1026,705,945,624,0
0,0,705,945,624,0
0,844,705,945,624,0
0,844,828,945,624,0
0,844,828,945,624,0
0,844,828,945,624,0
680,844,828,945,624,0
680,844,828,945,624,0
680,844,828,945,624,893
680,0,876,945,624,893
680,0,876,945,624,893
680,0,876,945,624,893
680,0,876,945,624,893
680,0,876,945,624,893
0,0,876,945,624,893
0,0,876,945,624,893
0,0,876,945,624,893
507,0,876,945,624,0
507,0,876,945,624,0
507,0,876,945,624,0
507,0,876,945,624,515
507,0,876,0,624,515
507,0,876,0,624,515
507,0,0,929,624,515
507,0,0,929,624,515
507,0,0,929,624,515
507,0,0,929,624,515
507,0,0,929,624,515
507,0,0,929,676,515
507,0,0,929,676,515
507,0,0,929,676,515
507,0,0,929,676,515
507,0,0,929,676,515
507,0,0,760,676,515
507,0,0,760,676,515
507,0,0,760,676,515
507,0,0,760,676,515
507,0,0,760,676,515
507,0,0,760,676,515
507,0,0,760,676,745
511,0,0,760,676,745
511,0,0,760,676,745
511,0,0,760,676,745
511,0,0,760,676,745
511,0,0,760,676,745
